complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
142,GO:0006417,regulation of translation,1,10,34,1307,2.32414394e-1,3.90878753e-1
142,GO:0019899,enzyme binding,1,10,38,1307,2.56278438e-1,4.12274009e-1
142,GO:0031399,regulation of protein modification process,1,10,49,1307,3.18501002e-1,4.60960691e-1
142,GO:0051052,regulation of DNA metabolic process,1,10,50,1307,3.23918323e-1,4.60960691e-1
142,GO:0016301,kinase activity,1,10,50,1307,3.23918323e-1,4.60960691e-1
142,GO:0006401,RNA catabolic process,1,10,54,1307,3.45202196e-1,4.66560925e-1
142,GO:0003682,chromatin binding,1,10,57,1307,3.60767260e-1,4.66560925e-1
142,GO:0016570,histone modification,1,10,59,1307,3.70958135e-1,4.66560925e-1
142,GO:0018193,peptidyl-amino acid modification,1,10,62,1307,3.85970432e-1,4.66560925e-1
142,GO:0006310,DNA recombination,1,10,63,1307,3.90902397e-1,4.66560925e-1
142,GO:0003729,mRNA binding,1,10,70,1307,4.24439838e-1,4.81103947e-1
142,GO:0070647,protein modification by small protein conjugation or removal,1,10,71,1307,4.29092709e-1,4.81103947e-1
142,GO:0005739,mitochondrion,2,10,201,1307,4.70094881e-1,5.11573841e-1
142,GO:0006325,chromatin organization,1,10,145,1307,6.92793878e-1,7.32382100e-1
142,GO:0005694,chromosome,1,10,167,1307,7.46434168e-1,7.67168451e-1
142,GO:0005737,cytoplasm,5,10,867,1307,9.20787033e-1,9.20787033e-1
143,GO:0016779,nucleotidyltransferase activity,3,4,41,1307,1.12341972e-4,9.73098380e-4
143,GO:0003677,DNA binding,4,4,141,1307,1.30356943e-4,9.73098380e-4
143,GO:0006325,chromatin organization,4,4,145,1307,1.45964757e-4,9.73098380e-4
143,GO:0005694,chromosome,4,4,167,1307,2.58253065e-4,1.29126532e-3
143,GO:0006260,DNA replication,3,4,71,1307,5.91711043e-4,2.36684417e-3
143,GO:0006281,DNA repair,3,4,110,1307,2.18217094e-3,7.27390312e-3
143,GO:0006974,cellular response to DNA damage stimulus,3,4,132,1307,3.73713612e-3,1.06775318e-2
143,GO:0016740,transferase activity,3,4,215,1307,1.54522045e-2,3.86305112e-2
143,GO:0004518,nuclease activity,1,4,21,1307,6.28072749e-2,1.39571722e-1
143,GO:0005634,nucleus,4,4,719,1307,9.12386068e-2,1.82477214e-1
143,GO:0003682,chromatin binding,1,4,57,1307,1.63537217e-1,2.97340394e-1
143,GO:0006310,DNA recombination,1,4,63,1307,1.79501071e-1,2.99168451e-1
143,GO:0003729,mRNA binding,1,4,70,1307,1.97835534e-1,3.04362359e-1
143,GO:0007059,chromosome segregation,1,4,80,1307,2.23492470e-1,3.19274956e-1
143,GO:0051726,regulation of cell cycle,1,4,111,1307,2.99130780e-1,3.98841039e-1
143,GO:0048285,organelle fission,1,4,124,1307,3.29147166e-1,4.11433958e-1
143,GO:0000278,mitotic cell cycle,1,4,135,1307,3.53783546e-1,4.16215936e-1
143,GO:0003723,RNA binding,1,4,165,1307,4.17530142e-1,4.63922380e-1
143,GO:0016787,hydrolase activity,1,4,194,1307,4.74551542e-1,4.99527939e-1
143,GO:0005737,cytoplasm,1,4,867,1307,9.87271833e-1,9.87271833e-1
144,GO:0005794,Golgi apparatus,9,9,75,1307,4.20964494e-12,4.41310182e-11
144,GO:0005085,guanyl-nucleotide exchange factor activity,7,9,23,1307,6.78938741e-12,4.41310182e-11
144,GO:0048193,Golgi vesicle transport,9,9,95,1307,3.93827465e-11,1.41234677e-10
144,GO:0031410,cytoplasmic vesicle,9,9,96,1307,4.34568238e-11,1.41234677e-10
144,GO:0012505,endomembrane system,9,9,268,1307,5.75117153e-7,1.49530460e-6
144,GO:0005737,cytoplasm,9,9,867,1307,2.45237906e-2,5.31348797e-2
144,GO:0016197,endosomal transport,2,9,41,1307,3.00689602e-2,5.58423547e-2
144,GO:0070271,protein complex biogenesis,3,9,120,1307,4.20305513e-2,6.82996459e-2
144,GO:0007033,vacuole organization,1,9,31,1307,1.94836866e-1,2.81431028e-1
144,GO:0070925,organelle assembly,1,9,55,1307,3.21685915e-1,4.18191689e-1
144,GO:0003674,molecular_function,2,9,202,1307,4.16534762e-1,4.92268355e-1
144,GO:0006605,protein targeting,1,9,130,1307,6.11688214e-1,6.62662232e-1
144,GO:0016020,membrane,1,9,394,1307,9.60864840e-1,9.60864840e-1
145,GO:0006366,transcription from RNA polymerase II promoter,19,19,205,1307,2.49744234e-16,3.24667504e-15
145,GO:0000988,"transcription factor activity, protein binding",11,19,64,1307,9.06255408e-11,5.89066015e-10
145,GO:0008134,transcription factor binding,8,19,39,1307,1.77604206e-8,7.69618226e-8
145,GO:0006352,"DNA-templated transcription, initiation",8,19,51,1307,1.67546955e-7,5.44527605e-7
145,GO:0005634,nucleus,19,19,719,1307,1.05079352e-5,2.73206316e-5
145,GO:0003677,DNA binding,5,19,141,1307,4.54428127e-2,9.84594276e-2
145,GO:0003674,molecular_function,5,19,202,1307,1.57037798e-1,2.91641624e-1
145,GO:0006353,"DNA-templated transcription, termination",1,19,23,1307,2.88013631e-1,4.68022150e-1
145,GO:0001403,invasive growth in response to glucose limitation,1,19,30,1307,3.58726722e-1,5.18160821e-1
145,GO:0042221,response to chemical,2,19,95,1307,4.07364258e-1,5.29573536e-1
145,GO:0005198,structural molecule activity,2,19,131,1307,5.82807116e-1,6.88772046e-1
145,GO:0005739,mitochondrion,1,19,201,1307,9.59104325e-1,9.99999394e-1
145,GO:0005737,cytoplasm,3,19,867,1307,9.99999394e-1,9.99999394e-1
146,GO:0000988,"transcription factor activity, protein binding",7,8,64,1307,3.75693615e-9,4.50832338e-8
146,GO:0006366,transcription from RNA polymerase II promoter,8,8,205,1307,3.25906363e-7,1.95543818e-6
146,GO:0006352,"DNA-templated transcription, initiation",5,8,51,1307,3.81316157e-6,1.52526463e-5
146,GO:0008134,transcription factor binding,3,8,39,1307,1.24179410e-3,3.72538229e-3
146,GO:0003677,DNA binding,4,8,141,1307,6.43247492e-3,1.54379398e-2
146,GO:0005634,nucleus,8,8,719,1307,8.24093281e-3,1.64818656e-2
146,GO:0042221,response to chemical,2,8,95,1307,1.09857402e-1,1.88326975e-1
146,GO:0006353,"DNA-templated transcription, termination",1,8,23,1307,1.32742261e-1,1.99113392e-1
146,GO:0005975,carbohydrate metabolic process,1,8,35,1307,1.95668295e-1,2.60891060e-1
146,GO:0001071,nucleic acid binding transcription factor activity,1,8,52,1307,2.77965263e-1,3.33558315e-1
146,GO:0005198,structural molecule activity,1,8,131,1307,5.71438394e-1,6.23387339e-1
146,GO:0003674,molecular_function,1,8,202,1307,7.39992678e-1,7.39992678e-1
147,GO:0006887,exocytosis,3,3,21,1307,3.58239620e-6,5.37359430e-5
147,GO:0005938,cell cortex,3,3,56,1307,7.46646786e-5,5.59985090e-4
147,GO:0005933,cellular bud,3,3,87,1307,2.85500816e-4,1.39809409e-3
147,GO:0048193,Golgi vesicle transport,3,3,95,1307,3.72825090e-4,1.39809409e-3
147,GO:0030427,site of polarized growth,3,3,103,1307,4.76353646e-4,1.42906094e-3
147,GO:0070271,protein complex biogenesis,3,3,120,1307,7.56451239e-4,1.72217637e-3
147,GO:0048308,organelle inheritance,2,3,22,1307,8.03682305e-4,1.72217637e-3
147,GO:0016020,membrane,3,3,394,1307,2.72486859e-2,5.10912861e-2
147,GO:0003674,molecular_function,2,3,202,1307,6.40683412e-2,1.06780569e-1
147,GO:0019899,enzyme binding,1,3,38,1307,8.47742842e-2,1.21497518e-1
147,GO:0008289,lipid binding,1,3,40,1307,8.90981798e-2,1.21497518e-1
147,GO:0043167,ion binding,1,3,74,1307,1.60535063e-1,1.96978155e-1
147,GO:0008380,RNA splicing,1,3,79,1307,1.70714401e-1,1.96978155e-1
147,GO:0006397,mRNA processing,1,3,100,1307,2.12569290e-1,2.27752810e-1
147,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,2.91557234e-1
148,GO:0006352,"DNA-templated transcription, initiation",5,7,51,1307,1.47329342e-6,2.99570495e-5
148,GO:0006366,transcription from RNA polymerase II promoter,7,7,205,1307,2.13978925e-6,2.99570495e-5
148,GO:0016779,nucleotidyltransferase activity,4,7,41,1307,2.73353508e-5,2.55129941e-4
148,GO:0006354,"DNA-templated transcription, elongation",4,7,46,1307,4.36346102e-5,3.05442271e-4
148,GO:0000988,"transcription factor activity, protein binding",3,7,64,1307,3.40629454e-3,1.90752494e-2
148,GO:0005634,nucleus,7,7,719,1307,1.50466470e-2,6.62094709e-2
148,GO:0016740,transferase activity,4,7,215,1307,1.65523677e-2,6.62094709e-2
148,GO:0006470,protein dephosphorylation,1,7,17,1307,8.77652887e-2,3.07178511e-1
148,GO:0006281,DNA repair,2,7,110,1307,1.11510518e-1,3.15870313e-1
148,GO:0006353,"DNA-templated transcription, termination",1,7,23,1307,1.17122114e-1,3.15870313e-1
148,GO:0006413,translational initiation,1,7,30,1307,1.50344866e-1,3.15870313e-1
148,GO:0006974,cellular response to DNA damage stimulus,2,7,132,1307,1.51788789e-1,3.15870313e-1
148,GO:0043543,protein acylation,1,7,34,1307,1.68843677e-1,3.15870313e-1
148,GO:0006417,regulation of translation,1,7,34,1307,1.68843677e-1,3.15870313e-1
148,GO:0003677,DNA binding,2,7,141,1307,1.69216239e-1,3.15870313e-1
148,GO:0031399,regulation of protein modification process,1,7,49,1307,2.35173977e-1,3.98612025e-1
148,GO:0001071,nucleic acid binding transcription factor activity,1,7,52,1307,2.47880482e-1,3.98612025e-1
148,GO:0006401,RNA catabolic process,1,7,54,1307,2.56250588e-1,3.98612025e-1
148,GO:0016570,histone modification,1,7,59,1307,2.76827383e-1,4.04512753e-1
148,GO:0018193,peptidyl-amino acid modification,1,7,62,1307,2.88937680e-1,4.04512753e-1
148,GO:0030234,enzyme regulator activity,1,7,76,1307,3.43182113e-1,4.57576150e-1
148,GO:0016887,ATPase activity,1,7,101,1307,4.31257574e-1,5.48873276e-1
148,GO:0006325,chromatin organization,1,7,145,1307,5.61832702e-1,6.83970246e-1
148,GO:0003723,RNA binding,1,7,165,1307,6.12098180e-1,6.90861965e-1
148,GO:0005694,chromosome,1,7,167,1307,6.16841040e-1,6.90861965e-1
148,GO:0016787,hydrolase activity,1,7,194,1307,6.76170542e-1,7.15761031e-1
148,GO:0005739,mitochondrion,1,7,201,1307,6.90198137e-1,7.15761031e-1
148,GO:0005737,cytoplasm,2,7,867,1307,9.92887493e-1,9.92887493e-1
149,GO:0051186,cofactor metabolic process,2,3,11,1307,1.92439321e-4,1.34707524e-3
149,GO:0055086,nucleobase-containing small molecule metabolic process,2,3,29,1307,1.40742919e-3,4.92600217e-3
149,GO:0016779,nucleotidyltransferase activity,2,3,41,1307,2.82492142e-3,6.59148330e-3
149,GO:0016740,transferase activity,3,3,215,1307,4.39949229e-3,7.69911150e-3
149,GO:0006520,cellular amino acid metabolic process,1,3,16,1307,3.63050266e-2,5.08270372e-2
149,GO:0005634,nucleus,3,3,719,1307,1.66166401e-1,1.93860801e-1
149,GO:0005737,cytoplasm,2,3,867,1307,7.36476943e-1,7.36476943e-1
150,GO:0051726,regulation of cell cycle,3,3,111,1307,5.97465573e-4,9.08242484e-3
150,GO:0006974,cellular response to DNA damage stimulus,3,3,132,1307,1.00915832e-3,9.08242484e-3
150,GO:0016301,kinase activity,2,3,50,1307,4.20035954e-3,2.52021572e-2
150,GO:0006260,DNA replication,2,3,71,1307,8.42702141e-3,3.74540040e-2
150,GO:0006468,protein phosphorylation,2,3,79,1307,1.04038900e-2,3.74540040e-2
150,GO:0006281,DNA repair,2,3,110,1307,1.99101365e-2,5.97304096e-2
150,GO:0003677,DNA binding,2,3,141,1307,3.22300644e-2,8.28773084e-2
150,GO:0042393,histone binding,1,3,24,1307,5.41232835e-2,1.21777388e-1
150,GO:0055086,nucleobase-containing small molecule metabolic process,1,3,29,1307,6.51473805e-2,1.29716861e-1
150,GO:0016740,transferase activity,2,3,215,1307,7.20649229e-2,1.29716861e-1
150,GO:0051052,regulation of DNA metabolic process,1,3,50,1307,1.10513488e-1,1.80840254e-1
150,GO:0018193,peptidyl-amino acid modification,1,3,62,1307,1.35765530e-1,2.03648295e-1
150,GO:0030234,enzyme regulator activity,1,3,76,1307,1.64616735e-1,2.13642516e-1
150,GO:0005634,nucleus,3,3,719,1307,1.66166401e-1,2.13642516e-1
150,GO:0000278,mitotic cell cycle,1,3,135,1307,2.79156325e-1,3.34987590e-1
150,GO:0005694,chromosome,1,3,167,1307,3.36651790e-1,3.78733264e-1
150,GO:0006366,transcription from RNA polymerase II promoter,1,3,205,1307,4.00854472e-1,4.24434146e-1
150,GO:0005737,cytoplasm,1,3,867,1307,9.62019382e-1,9.62019382e-1
151,GO:0051169,nuclear transport,12,12,85,1307,2.66791765e-15,8.27054470e-14
151,GO:0006605,protein targeting,9,12,130,1307,1.24825643e-7,1.43330855e-6
151,GO:0015931,nucleobase-containing compound transport,7,12,57,1307,1.38707279e-7,1.43330855e-6
151,GO:0016020,membrane,12,12,394,1307,5.00235824e-7,3.87682764e-6
151,GO:0006997,nucleus organization,5,12,29,1307,2.67557297e-6,1.65885524e-5
151,GO:0012505,endomembrane system,8,12,268,1307,6.51399874e-4,3.26301183e-3
151,GO:0005634,nucleus,12,12,719,1307,7.36809123e-4,3.26301183e-3
151,GO:0000054,ribosomal subunit export from nucleus,3,12,28,1307,1.70437079e-3,6.60443680e-3
151,GO:0009408,response to heat,3,12,31,1307,2.30219890e-3,7.83405086e-3
151,GO:0008565,protein transporter activity,3,12,32,1307,2.52711318e-3,7.83405086e-3
151,GO:0005198,structural molecule activity,5,12,131,1307,4.16322657e-3,1.17327294e-2
151,GO:0005085,guanyl-nucleotide exchange factor activity,2,12,23,1307,1.75712402e-2,4.53923705e-2
151,GO:0019899,enzyme binding,2,12,38,1307,4.52230123e-2,1.07839491e-1
151,GO:0031399,regulation of protein modification process,2,12,49,1307,7.15235391e-2,1.58373551e-1
151,GO:0018193,peptidyl-amino acid modification,2,12,62,1307,1.07645225e-1,2.22466799e-1
151,GO:0070647,protein modification by small protein conjugation or removal,2,12,71,1307,1.35136481e-1,2.54318417e-1
151,GO:0006325,chromatin organization,3,12,145,1307,1.39464939e-1,2.54318417e-1
151,GO:0004871,signal transducer activity,1,12,19,1307,1.61780290e-1,2.78621610e-1
151,GO:0003924,GTPase activity,1,12,21,1307,1.77332543e-1,2.89332043e-1
151,GO:0006970,response to osmotic stress,1,12,25,1307,2.07646400e-1,3.21851921e-1
151,GO:0008289,lipid binding,1,12,40,1307,3.12431760e-1,4.61208788e-1
151,GO:0006629,lipid metabolic process,1,12,46,1307,3.50664470e-1,4.94118116e-1
151,GO:0043167,ion binding,1,12,74,1307,5.04634606e-1,6.80159687e-1
151,GO:0006364,rRNA processing,1,12,90,1307,5.76797595e-1,7.45030226e-1
151,GO:0006281,DNA repair,1,12,110,1307,6.53426821e-1,8.10249258e-1
151,GO:0070271,protein complex biogenesis,1,12,120,1307,6.86764678e-1,8.18834808e-1
151,GO:0006974,cellular response to DNA damage stimulus,1,12,132,1307,7.22879743e-1,8.29973039e-1
151,GO:0005694,chromosome,1,12,167,1307,8.07549901e-1,8.94073105e-1
151,GO:0016787,hydrolase activity,1,12,194,1307,8.55858922e-1,8.95300112e-1
151,GO:0005739,mitochondrion,1,12,201,1307,8.66419463e-1,8.95300112e-1
151,GO:0005737,cytoplasm,6,12,867,1307,9.31087163e-1,9.31087163e-1
152,GO:0006354,"DNA-templated transcription, elongation",7,7,46,1307,4.20770275e-11,9.67771633e-10
152,GO:0006401,RNA catabolic process,6,7,54,1307,2.55793210e-8,2.94162192e-7
152,GO:0006366,transcription from RNA polymerase II promoter,7,7,205,1307,2.13978925e-6,1.64050509e-5
152,GO:0070647,protein modification by small protein conjugation or removal,3,7,71,1307,4.59582989e-3,2.26389265e-2
152,GO:0004518,nuclease activity,2,7,21,1307,4.92150577e-3,2.26389265e-2
152,GO:0051726,regulation of cell cycle,3,7,111,1307,1.62047857e-2,6.21183450e-2
152,GO:0000746,conjugation,2,7,44,1307,2.08945090e-2,6.86533869e-2
152,GO:0005737,cytoplasm,7,7,867,1307,5.60594056e-2,1.61170791e-1
152,GO:0042221,response to chemical,2,7,95,1307,8.63773413e-2,2.12086741e-1
152,GO:0016740,transferase activity,3,7,215,1307,9.22116267e-2,2.12086741e-1
152,GO:0007124,pseudohyphal growth,1,7,22,1307,1.12286320e-1,2.34780487e-1
152,GO:0051052,regulation of DNA metabolic process,1,7,50,1307,2.39429766e-1,4.58219699e-1
152,GO:0070925,organelle assembly,1,7,55,1307,2.60405612e-1,4.58219699e-1
152,GO:0016787,hydrolase activity,2,7,194,1307,2.78916338e-1,4.58219699e-1
152,GO:0006260,DNA replication,1,7,71,1307,3.24231455e-1,4.93324287e-1
152,GO:0030234,enzyme regulator activity,1,7,76,1307,3.43182113e-1,4.93324287e-1
152,GO:0051603,proteolysis involved in cellular protein catabolic process,1,7,83,1307,3.68946754e-1,4.99163255e-1
152,GO:0030427,site of polarized growth,1,7,103,1307,4.37843454e-1,5.49606645e-1
152,GO:0033043,regulation of organelle organization,1,7,108,1307,4.54022881e-1,5.49606645e-1
152,GO:0000278,mitotic cell cycle,1,7,135,1307,5.34673737e-1,6.03626084e-1
152,GO:0003677,DNA binding,1,7,141,1307,5.51136859e-1,6.03626084e-1
152,GO:0003674,molecular_function,1,7,202,1307,6.92158908e-1,7.23620677e-1
152,GO:0005634,nucleus,3,7,719,1307,8.47871144e-1,8.47871144e-1
153,GO:0000988,"transcription factor activity, protein binding",4,4,64,1307,5.24970839e-6,1.10243876e-4
153,GO:0006468,protein phosphorylation,4,4,79,1307,1.24142116e-5,1.30349222e-4
153,GO:0006366,transcription from RNA polymerase II promoter,4,4,205,1307,5.90370391e-4,4.13259274e-3
153,GO:0032196,transposition,1,4,11,1307,3.32800000e-2,1.58080029e-1
153,GO:0006281,DNA repair,2,4,110,1307,3.76381021e-2,1.58080029e-1
153,GO:0006974,cellular response to DNA damage stimulus,2,4,132,1307,5.30086122e-2,1.79656187e-1
153,GO:0004386,helicase activity,1,4,20,1307,5.98853957e-2,1.79656187e-1
153,GO:0005634,nucleus,4,4,719,1307,9.12386068e-2,2.39501343e-1
153,GO:0006360,transcription from RNA polymerase I promoter,1,4,45,1307,1.30911808e-1,2.53084241e-1
153,GO:0006354,"DNA-templated transcription, elongation",1,4,46,1307,1.33666446e-1,2.53084241e-1
153,GO:0051052,regulation of DNA metabolic process,1,4,50,1307,1.44619566e-1,2.53084241e-1
153,GO:0016301,kinase activity,1,4,50,1307,1.44619566e-1,2.53084241e-1
153,GO:0006310,DNA recombination,1,4,63,1307,1.79501071e-1,2.89963268e-1
153,GO:0030234,enzyme regulator activity,1,4,76,1307,2.13304716e-1,3.19957075e-1
153,GO:0006397,mRNA processing,1,4,100,1307,2.72955080e-1,3.61415917e-1
153,GO:0016887,ATPase activity,1,4,101,1307,2.75364508e-1,3.61415917e-1
153,GO:0003677,DNA binding,1,4,141,1307,3.66932085e-1,4.53269046e-1
153,GO:0016787,hydrolase activity,1,4,194,1307,4.74551542e-1,5.38807824e-1
153,GO:0005739,mitochondrion,1,4,201,1307,4.87663705e-1,5.38807824e-1
153,GO:0016740,transferase activity,1,4,215,1307,5.13150309e-1,5.38807824e-1
153,GO:0005737,cytoplasm,2,4,867,1307,8.86262029e-1,8.86262029e-1
154,GO:0023052,signaling,6,6,85,1307,6.39002997e-8,1.59750749e-6
154,GO:0071554,cell wall organization or biogenesis,5,6,43,1307,1.78662282e-7,2.23327853e-6
154,GO:0007010,cytoskeleton organization,6,6,120,1307,5.33690704e-7,4.44742254e-6
154,GO:0005886,plasma membrane,4,6,70,1307,1.04617914e-4,6.53861961e-4
154,GO:0016020,membrane,4,6,394,1307,7.11711707e-2,3.16195796e-1
154,GO:0005737,cytoplasm,6,6,867,1307,8.47076500e-2,3.16195796e-1
154,GO:0009451,RNA modification,1,6,20,1307,8.85348229e-2,3.16195796e-1
154,GO:0051049,regulation of transport,1,6,32,1307,1.38446737e-1,3.87361227e-1
154,GO:0006897,endocytosis,1,6,38,1307,1.62535265e-1,3.87361227e-1
154,GO:0019899,enzyme binding,1,6,38,1307,1.62535265e-1,3.87361227e-1
154,GO:0008289,lipid binding,1,6,40,1307,1.70438940e-1,3.87361227e-1
154,GO:0006629,lipid metabolic process,1,6,46,1307,1.93777986e-1,4.01983221e-1
154,GO:0016301,kinase activity,1,6,50,1307,2.09031275e-1,4.01983221e-1
154,GO:0003674,molecular_function,2,6,202,1307,2.34048379e-1,4.15723503e-1
154,GO:0043167,ion binding,1,6,74,1307,2.95590944e-1,4.15723503e-1
154,GO:0005794,Golgi apparatus,1,6,75,1307,2.99018725e-1,4.15723503e-1
154,GO:0030234,enzyme regulator activity,1,6,76,1307,3.02432595e-1,4.15723503e-1
154,GO:0006468,protein phosphorylation,1,6,79,1307,3.12591187e-1,4.15723503e-1
154,GO:0005773,vacuole,1,6,80,1307,3.15949862e-1,4.15723503e-1
154,GO:0031410,cytoplasmic vesicle,1,6,96,1307,3.67857399e-1,4.59821749e-1
154,GO:0051726,regulation of cell cycle,1,6,111,1307,4.13497855e-1,4.92259351e-1
154,GO:0005739,mitochondrion,1,6,201,1307,6.33588887e-1,7.18055285e-1
154,GO:0016740,transferase activity,1,6,215,1307,6.60610862e-1,7.18055285e-1
154,GO:0012505,endomembrane system,1,6,268,1307,7.48377175e-1,7.79559557e-1
154,GO:0005634,nucleus,2,6,719,1307,9.31332760e-1,9.31332760e-1
155,GO:0045333,cellular respiration,3,3,9,1307,2.26256602e-7,2.48882262e-6
155,GO:0006091,generation of precursor metabolites and energy,3,3,25,1307,6.19512124e-6,3.40731668e-5
155,GO:0016491,oxidoreductase activity,2,3,25,1307,1.04212713e-3,3.82113283e-3
155,GO:0005739,mitochondrion,3,3,201,1307,3.59128485e-3,9.87603333e-3
155,GO:0007005,mitochondrion organization,2,3,104,1307,1.78456447e-2,3.92604183e-2
155,GO:0032543,mitochondrial translation,1,3,51,1307,1.12636368e-1,1.96904323e-1
155,GO:0003735,structural constituent of ribosome,1,3,57,1307,1.25302751e-1,1.96904323e-1
155,GO:0005840,ribosome,1,3,82,1307,1.76782323e-1,2.43075694e-1
155,GO:0005198,structural molecule activity,1,3,131,1307,2.71744105e-1,3.20712957e-1
155,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.20712957e-1
155,GO:0016740,transferase activity,1,3,215,1307,4.17032142e-1,4.17032142e-1
156,GO:0016197,endosomal transport,3,3,41,1307,2.87130402e-5,3.73269523e-4
156,GO:0005794,Golgi apparatus,3,3,75,1307,1.81880679e-4,1.18222441e-3
156,GO:0005085,guanyl-nucleotide exchange factor activity,2,3,23,1307,8.79769168e-4,3.81233306e-3
156,GO:0012505,endomembrane system,3,3,268,1307,8.54473141e-3,2.77703771e-2
156,GO:0003924,GTPase activity,1,3,21,1307,4.74674095e-2,1.23415265e-1
156,GO:0007033,vacuole organization,1,3,31,1307,6.95329230e-2,1.50654667e-1
156,GO:0070925,organelle assembly,1,3,55,1307,1.21094109e-1,2.24889060e-1
156,GO:0048193,Golgi vesicle transport,1,3,95,1307,2.02734710e-1,3.14371673e-1
156,GO:0016020,membrane,2,3,394,1307,2.17641928e-1,3.14371673e-1
156,GO:0006605,protein targeting,1,3,130,1307,2.69883144e-1,3.44567640e-1
156,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.44567640e-1
156,GO:0016787,hydrolase activity,1,3,194,1307,3.82716406e-1,4.14609440e-1
156,GO:0005634,nucleus,1,3,719,1307,9.09200435e-1,9.09200435e-1
157,GO:0016197,endosomal transport,5,5,41,1307,2.37597842e-8,4.27676116e-7
157,GO:0005794,Golgi apparatus,5,5,75,1307,5.47211739e-7,4.92490565e-6
157,GO:0048193,Golgi vesicle transport,4,5,95,1307,1.24169999e-4,5.82679963e-4
157,GO:0031410,cytoplasmic vesicle,4,5,96,1307,1.29484436e-4,5.82679963e-4
157,GO:0012505,endomembrane system,5,5,268,1307,3.51824606e-4,1.26656858e-3
157,GO:0003924,GTPase activity,1,5,21,1307,7.79116856e-2,1.91451718e-1
157,GO:0006605,protein targeting,2,5,130,1307,8.03445827e-2,1.91451718e-1
157,GO:0007114,cell budding,1,5,25,1307,9.21852400e-2,1.91451718e-1
157,GO:0043934,sporulation,1,5,26,1307,9.57258592e-2,1.91451718e-1
157,GO:0007033,vacuole organization,1,5,31,1307,1.13263636e-1,2.03874544e-1
157,GO:0005737,cytoplasm,5,5,867,1307,1.27945894e-1,2.09366008e-1
157,GO:0071554,cell wall organization or biogenesis,1,5,43,1307,1.54245869e-1,2.22379852e-1
157,GO:0016050,vesicle organization,1,5,48,1307,1.70867897e-1,2.22379852e-1
157,GO:0003674,molecular_function,2,5,202,1307,1.72962107e-1,2.22379852e-1
157,GO:0070925,organelle assembly,1,5,55,1307,1.93698641e-1,2.32438369e-1
157,GO:0051321,meiotic cell cycle,1,5,90,1307,3.00434094e-1,3.37988356e-1
157,GO:0016787,hydrolase activity,1,5,194,1307,5.52784083e-1,5.66696395e-1
157,GO:0005739,mitochondrion,1,5,201,1307,5.66696395e-1,5.66696395e-1
158,GO:0042273,ribosomal large subunit biogenesis,13,13,42,1307,5.19466911e-21,1.29866728e-19
158,GO:0006364,rRNA processing,11,13,90,1307,6.33483691e-12,7.91854614e-11
158,GO:0005730,nucleolus,11,13,109,1307,5.67731452e-11,4.73109543e-10
158,GO:0019843,rRNA binding,5,13,13,1307,5.03987192e-8,3.14991995e-7
158,GO:0003723,RNA binding,9,13,165,1307,3.03426501e-6,1.51713250e-5
158,GO:0042255,ribosome assembly,4,13,17,1307,1.30805820e-5,5.45024249e-5
158,GO:0005634,nucleus,13,13,719,1307,4.02257954e-4,1.43663555e-3
158,GO:0070925,organelle assembly,4,13,55,1307,1.51448112e-3,4.73275351e-3
158,GO:0004386,helicase activity,2,13,20,1307,1.56913727e-2,4.35871465e-2
158,GO:0003729,mRNA binding,3,13,70,1307,2.85765096e-2,6.78317102e-2
158,GO:0000054,ribosomal subunit export from nucleus,2,13,28,1307,2.98459525e-2,6.78317102e-2
158,GO:0042274,ribosomal small subunit biogenesis,2,13,46,1307,7.38820658e-2,1.53920971e-1
158,GO:0008168,methyltransferase activity,1,13,12,1307,1.13492052e-1,2.18253947e-1
158,GO:0009451,RNA modification,1,13,20,1307,1.82414658e-1,3.25740461e-1
158,GO:0051169,nuclear transport,2,13,85,1307,2.05134101e-1,3.41890168e-1
158,GO:0016887,ATPase activity,2,13,101,1307,2.65659883e-1,4.15093567e-1
158,GO:0000910,cytokinesis,1,13,38,1307,3.19798985e-1,4.70292625e-1
158,GO:0000746,conjugation,1,13,44,1307,3.60630241e-1,5.00875334e-1
158,GO:0006260,DNA replication,1,13,71,1307,5.17875924e-1,6.81415689e-1
158,GO:0016787,hydrolase activity,2,13,194,1307,5.96738900e-1,7.45923625e-1
158,GO:0007010,cytoskeleton organization,1,13,120,1307,7.15790345e-1,8.52131363e-1
158,GO:0003674,molecular_function,1,13,202,1307,8.88479226e-1,9.83111690e-1
158,GO:0016740,transferase activity,1,13,215,1307,9.04462755e-1,9.83111690e-1
158,GO:0012505,endomembrane system,1,13,268,1307,9.50147650e-1,9.89737135e-1
158,GO:0005737,cytoplasm,1,13,867,1307,9.99999367e-1,9.99999367e-1
159,GO:0042273,ribosomal large subunit biogenesis,8,9,42,1307,5.01937469e-12,1.00387494e-10
159,GO:0042255,ribosome assembly,4,9,17,1307,2.38034540e-6,2.38034540e-5
159,GO:0000054,ribosomal subunit export from nucleus,4,9,28,1307,1.97907784e-5,1.31938523e-4
159,GO:0006364,rRNA processing,5,9,90,1307,1.40419290e-4,7.02096450e-4
